2903499,2904839,-
2223707,2223946,+
629015,629212,+
530749,531675,-
786816,787862,-
554065,555450,+
2675750,2679637,-
2986707,2987585,+
4535237,4536559,+
3280685,3281080,+
2798976,2800532,-
4498336,4499118,-
3005409,3008279,+
3185300,3185920,+
1436860,1437930,+
377916,379025,-
2721839,2722999,+
3754295,3755314,-
2528633,2529367,+
1871717,1872298,-
4465605,4466636,-
1280229,1280876,+
3378010,3378891,+
2640630,2640830,-
2947800,2948270,-
3161374,3162003,-
802831,804114,-
698436,699584,-
1580717,1581670,-
3808607,3809791,+
1441323,1442528,+
3340024,3341514,-
211015,213156,+
1859044,1859298,-
2794438,2794773,+
3998181,3998882,+
3626087,3626419,-
1834387,1835745,-
144577,145017,+
2418940,2419509,-
655780,655983,+
4299365,4301593,+
3974942,3975832,-
2445966,2446529,-
1231577,1232647,-
3848721,3849119,-
759847,761013,+
4080488,4081477,+
3447536,3447736,-
1186789,1187460,-
566592,567458,+
3536279,3537712,-
607087,609327,-
1229505,1230923,-
682762,683502,-
3517664,3519748,-
2879012,2879872,-
3345722,3346360,-
3717749,3718735,+
1843782,1844195,-
3338415,3339290,-
1932598,1933164,+
344782,345831,+
343023,344405,+
3075971,3076921,+
1030086,1031879,+
2610789,2613032,-
4518632,4519105,-
2843853,2844509,+
504368,506020,+
3030261,3033134,-
3476656,3477534,-
1976808,1977032,+
2443239,2444135,-
473755,474615,-
2416889,2417671,-
3401380,3402504,-
4402094,4403506,+
4324073,4324303,+
3502496,3504118,+
792695,793384,+
3124885,3125379,-
822952,824085,-
2618326,2619696,+
1902403,1903428,+
940865,941728,+
1746989,1747399,-
2119013,2119759,-
461369,463240,+
3414551,3415084,-
97087,98403,+
1111277,1112503,-
3759754,3760713,+
478821,479372,-
1020734,1021180,-
1993690,1994004,-
1637575,1637916,+
3942914,3944176,+
1720633,1721565,-
1492084,1493229,+
3417258,3417512,-
2345149,2346408,+
3715398,3715865,+
842574,843296,-
51609,52430,-
3307463,3307795,-
1371111,1371293,-
3563882,3565159,-
3587455,3588261,+
1293352,1294095,-
3885484,3886854,-
3174725,3175789,+
2108789,2110267,-
1739488,1740492,-
2020468,2021472,+
4545589,4545756,+
1369361,1370326,+
1462685,1463290,-
2743079,2744488,+
1728898,1730502,+
27293,28207,+
541342,542487,+
2756261,2756854,-
4489944,4490465,-
641030,641836,-
1750841,1751953,+
1579046,1580638,-
1654587,1654916,-
1933161,1933979,+
4006262,4006807,+
1623106,1623321,-
572825,573187,+
1568738,1569268,-
3949179,3950258,+
3418845,3419177,-
2427598,2428734,-
3150204,3151811,-
1682724,1683896,+
3781996,3782805,-
3827614,3827961,-
1927131,1927742,-
552672,553394,-
2548202,2549563,-
385661,386428,+
1434357,1435286,+
754522,755238,+
387249,388100,+
4133822,4134922,-
2991603,2992799,+
742768,743559,+
3922214,3923197,+
3152842,3153324,-
1406884,1407912,+
2719125,2720105,-
3683114,3683812,-
2888840,2889511,-
2657910,2658782,-
2575701,2576828,+
691934,693109,+
4302732,4304234,+
603098,604216,-
2160641,2161507,+
2524950,2526677,+
1364548,1365945,+
2780431,2780880,-
1611431,1612714,-
2585912,2587930,+
2256334,2256906,+
3220632,3221324,+
677045,678496,+
57364,58179,+
3004633,3005412,+
1688115,1688693,+
2380931,2382388,-
4203448,4204797,-
1616227,1616796,-
991675,992820,-
850016,850483,+
3635859,3637259,-
1372422,1373321,+
221449,222264,-
731053,732486,+
998639,999709,+
4342918,4343211,+
3753394,3754215,-
1517044,1517739,-
3317060,3318025,-
3452146,3453168,+
1319762,1320526,+
4035257,4035949,-
3308023,3309360,-
1343174,1344661,+
1836757,1837737,-
4150011,4150439,+
3156623,3157204,+
587774,590011,-
3455064,3455696,+
3894711,3895334,-
3330007,3331440,+
2830582,2831505,-
3372424,3373398,+
1334936,1335901,-
1023943,1024605,-
4083969,4084409,+
160782,161486,-
847283,847798,+
1546187,1547569,-
1995870,1996865,+
1305178,1307073,+
1754279,1755544,+
2528226,2528600,+
1531768,1532421,+
1654903,1655268,-
3406968,3407378,+
3984707,3986968,+
3775834,3776769,-
2370231,2371526,-
199264,201696,+
2417892,2418674,-
3466772,3468145,+
1141953,1142912,+
2426519,2427532,-
2122667,2123506,-
3910839,3912266,-
2456184,2457116,+
511095,512027,+
399283,400377,-
1421751,1422173,-
3786147,3786743,+
4289445,4290125,-
1386410,1386973,+
2995554,2996486,+
1056088,1058634,+
987454,990066,+
3820288,3821790,-
781770,782150,-
3251418,3252356,-
2159802,2160248,-
1876571,1877932,+
2032514,2033044,+
2657440,2657862,+
1994219,1995877,+
2948454,2949248,-
3118965,3120464,-
1581919,1583454,+
72229,72927,-
1766501,1768879,-
186459,187283,-
3239433,3240743,-
1850721,1852004,+
590161,591603,-
102233,103153,+
2625925,2626938,-
3413670,3414173,-
3222672,3223637,+
4375530,4376534,+
171911,172801,+
1829891,1830442,-
1444901,1445491,+
1345981,1347246,+
4385258,4386421,+
307367,309892,-
982726,983814,-
4517246,4517983,-
3408085,3408453,-
1159651,1160292,+
3301330,3302817,-
1706503,1707399,-
906163,907881,-
1152137,1152778,+
205829,206425,+
1244686,1245309,-
1121131,1122339,-
3187403,3188224,-
3047080,3048075,+
1146741,1147670,+
2222985,2223704,+
1674657,1676030,-
3785582,3786040,+
3830055,3831770,-
2447898,2450042,-
66835,68337,-
3544750,3545343,+
1620222,1620434,-
1791146,1791814,+
2518825,2519043,-
201818,202303,+
4195392,4199075,+
404289,405098,-
1287253,1287582,-
2010529,2011449,+
4445044,4445439,-
193191,193916,+
3703128,3703778,+
2806232,2806732,-
536040,536918,+
1342342,1342899,+
1391444,1392379,-
451524,452999,-
2577938,2579953,-
327475,329145,-
3490293,3490697,-
3630093,3633206,+
3233775,3234179,+
2467194,2467394,+
3971946,3972710,-
3082651,3083658,-
4502760,4503881,-
3734,5020,+
3776806,3777603,-
970369,971154,+
114522,115724,-
2643046,2643561,-
3706634,3707812,+
3293331,3294215,-
1116481,1117599,-
1958018,1958905,-
665552,665869,-
115714,117099,-
1839556,1840599,-
960660,960944,+
3947932,3949182,+
1401115,1401537,+
2110269,2111663,-
3346755,3347147,-
373322,374335,+
2474639,2475253,+
1609882,1611342,-
1970241,1970480,-
1068605,1068991,-
2969940,2971169,+
3575430,3576056,+
3478757,3479920,-
2860674,2861711,+
324236,325663,+
3225919,3227406,-
3705375,3706556,+
3687425,3688084,+
2439489,2440040,+
1655680,1656714,+
3673743,3674726,-
45463,45750,+
2189417,2190376,+
4309398,4310159,-
3137656,3138315,+
4497245,4498033,-
4002815,4004146,+
1607946,1608692,+
4541903,4542871,+
3695285,3696196,-
3881093,3882052,-
2854348,2855397,-
4393938,4394402,+
1564636,1566915,-
3574930,3575289,-
1996858,1997544,+
1320990,1322159,+
3453434,3454303,+
3473879,3474964,-
3491111,3491650,-
2078450,2079274,-
1048293,1048505,+
1225602,1226336,-
2387348,2388325,-
4167896,4168372,-
3431868,3432851,+
4083269,4083868,-
1435298,1435585,+
3714388,3715386,+
4293927,4294652,-
3510085,3512406,+
2141294,2141755,+
2275260,2277020,+
3415843,3416382,-
2686575,2687480,-
4403551,4404213,-
2807942,2808439,-
1747396,1750452,-
4165768,4167663,-
1437927,1438694,+
2366845,2367702,-
3526531,3527757,-
3380593,3381324,+
4538777,4540108,+
78848,79453,-
91032,91397,+
4281678,4283210,-
191210,191935,+
1694536,1696038,+
2953755,2954444,+
1941828,1943561,+
3339287,3339976,-
463856,464254,+
580514,581263,+
2571689,2574802,+
4557950,4558636,+
493530,493859,+
2199207,2201051,+
3124404,3124892,-
3723647,3724621,+
1344663,1345943,+
547811,549070,+
2566997,2567572,-
800336,802597,+
3417512,3417703,-
3461512,3462693,+
1567249,1568163,-
335399,336331,-
1717888,1719057,-
1719611,1720636,+
2106016,2107236,-
4150443,4151147,+
156299,156883,-
3270769,3271560,+
2532563,2533396,-
3260573,3262144,+
1960743,1961171,+
2019946,2020359,+
2409517,2410059,-
169291,171063,+
1762168,1763106,+
3760700,3761734,-
4243390,4246212,-
2600188,2601651,+
3832827,3833003,-
2363775,2364161,+
1308199,1308789,-
4446354,4446947,+
1470143,1470394,-
4290236,4290994,-
1308786,1309544,-
4525654,4526331,+
4028279,4029688,-
28374,29195,+
2128011,2129594,+
1498078,1498311,+
1763162,1764451,+
519187,519873,+
3716459,3717736,+
3286776,3287771,+
1166425,1167384,-
3442486,3443025,-
2016825,2017676,+
980482,981129,+
2398444,2399661,+
4279100,4280029,-
1918418,1919287,+
192193,193044,+
159186,160112,-
2265063,2266157,+
2435634,2436443,-
1148628,1148864,+
1092675,1093661,+
4295566,4296582,-
4122099,4124750,-
966221,967453,+
646415,647323,-
453043,453621,-
1360579,1361238,+
4101487,4103919,+
2792410,2792676,+
1728467,1728772,+
3882139,3883179,-
1209888,1210547,+
4351237,4351596,-
1941046,1941612,-
3326556,3327542,+
2543236,2544105,+
4242999,4243355,+
3929624,3931099,+
3414188,3414541,-
425591,426718,+
2346405,2347595,+
3431288,3431875,+
1774034,1774498,-
2725969,2726487,+
4257240,4257554,-
3224036,3225280,+
2095175,2096167,-
1907206,1907862,+
3684530,3684970,+
1967915,1968418,+
894821,895309,+
3572429,3573922,-
4305512,4306180,-
2343531,2345159,+
3586694,3587458,+
135598,136464,-
1905485,1906357,-
1147683,1148417,+
222950,223981,-
4187042,4188643,+
647631,648689,-
3269976,3270779,+
2628527,2628958,-
2513613,2514869,-
1973259,1973807,-
2882057,2883511,-
1402414,1403160,+
1377796,1378053,+
3380211,3380507,+
1515395,1516288,-
2919677,2921452,+
1905131,1905472,-
3258078,3258848,-
2391101,2392438,-
4176206,4177495,-
1907886,1908548,+
2113193,2114629,-
625384,626130,+
771142,771435,+
899089,899820,-
752740,754506,+
733278,733532,+
3519758,3522151,-
1206088,1206354,-
3612059,3612811,-
1653727,1654548,+
3281100,3281690,+
809103,809780,+
2000608,2001072,+
253341,253634,+
1687534,1688115,+
2158821,2159720,+
4217570,4218760,-
1323542,1323760,-
2606328,2606966,+
1440901,1441323,+
3332405,3333259,+
4376616,4376813,+
3584920,3585864,+
1091107,1091973,-
3803873,3806191,-
1266948,1267658,+
2404353,2405555,+
160149,160604,-
3134911,3135336,-
1537054,1537485,+
3958340,3959536,-
1959032,1959610,-
3231865,3232527,+
2857480,2858085,-
1745785,1746153,-
1585480,1586502,+
2288541,2289143,-
665081,665548,-
940246,940863,+
3402634,3403143,+
34300,34695,+
4297528,4297971,-
1327409,1329343,-
1054916,1056088,+
937791,940235,+
3472996,3473727,+
3303928,3304596,+
2540530,2541429,-
4133423,4133782,+
1614051,1614641,+
558428,559120,+
1427949,1429448,+
1609644,1609847,+
2671164,2671502,-
2431268,2432488,-
680310,681245,-
4459548,4460630,+
2909441,2910289,+
715095,717293,-
1389942,1391315,+
725967,726173,+
245663,246430,+
2527270,2528121,-
4517986,4518525,-
3901251,3902747,-
3852875,3853975,-
2319032,2320681,-
3620970,3621752,+
2082508,2083578,+
761013,761882,+
1247903,1248736,+
629222,630310,-
494574,496448,+
1815167,1815877,+
1519280,1523020,-
2831508,2833157,-
2116334,2117299,-
662034,663146,-
4393623,4393928,+
3748318,3748680,+
434591,435010,+
342063,343013,+
889789,890265,+
516037,516816,+
17489,18655,+
3312325,3312954,-
2845523,2846431,+
2554442,2555845,-
389705,391165,+
3116547,3117305,-
2118449,2118997,-
456880,458154,+
3919740,3920078,+
3328126,3328701,+
2788909,2790111,+
3821790,3822380,-
3243813,3244202,-
575936,576142,+
3522763,3525468,+
857007,859439,-
3815618,3817384,+
4405394,4406254,-
4247812,4249398,+
3267267,3268421,+
1405807,1406070,+
3160099,3160926,-
4286098,4286427,+
3037608,3038933,-
44180,45466,+
2602169,2602915,-
2086724,2087335,+
2557596,2558399,-
1630590,1630808,+
194208,194765,+
4111372,4113873,-
3199819,3200583,-
3044943,3047087,+
3171493,3173958,+
3607321,3608820,+
3605887,3607089,-
3089807,3091063,+
531905,532387,+
2684712,2685092,-
1820513,1821166,+
3323756,3324538,-
1512246,1513382,+
2917134,2917781,-
2531688,2532563,-
4464817,4465581,-
584815,587787,-
3139448,3140611,+
2889650,2889790,+
3244216,3246510,-
690364,691788,-
3924138,3925067,+
2053534,2054613,-
4337248,4337586,-
2250603,2252294,-
2260863,2261429,+
1731330,1732115,-
326594,327262,-
1361252,1362220,+
2940089,2942977,-
2432647,2434653,+
2523293,2524264,+
3209814,3210263,+
2588905,2590344,+
2895510,2897744,-
1808682,1810025,-
793387,794445,+
2780964,2781122,-
52427,53416,-
1873091,1875001,-
1842022,1843098,-
4499135,4499767,-
1494261,1495202,+
3907932,3908822,+
2963114,2964049,+
2895184,2895432,-
3991880,3993520,+
3747824,3748033,-
579708,579893,+
146314,146694,-
3973080,3974030,+
930056,934045,+
3507063,3509384,+
556329,557195,-
666764,667405,-
338676,340223,+
4550805,4551452,+
633549,634451,-
1910814,1911473,-
2792670,2793587,+
3133070,3133564,-
3800599,3801990,+
1538460,1539446,-
1596192,1597307,+
508329,510833,-
3487076,3488164,-
1137046,1137999,+
3531692,3533197,+
2145372,2148494,+
2415400,2416116,-
2204973,2205704,+
4462371,4463369,-
2598028,2598876,+
2721248,2721589,+
2181787,2182329,-
1661324,1662706,+
2253249,2254379,-
4321545,4322264,-
1145772,1146725,+
772682,773110,+
1798914,1800266,-
3355161,3357128,-
2495394,2496431,-
3703856,3705397,+
1934032,1934427,+
2327677,2330304,-
4066377,4067636,-
4004799,4006250,+
407631,407915,+
1071074,1071712,+
1650466,1651359,-
965198,966184,+
2002078,2002491,+
3210326,3211759,+
4341386,4342642,-
2437271,2438356,-
1513712,1514281,-
1071752,1075714,-
656084,657049,-
2419604,2421121,-
2170202,2171206,+
1608781,1609467,+
177946,178290,+
3619916,3620341,+
1629387,1629617,-
3516237,3517553,+
2165166,2166428,-
3828565,3830058,-
1048899,1049072,+
2653126,2654487,+
2621568,2622746,-
3539025,3540998,-
2277274,2279784,-
529586,530680,-
346074,346889,+
3765640,3766572,+
2358922,2360904,+
1801622,1802980,-
601604,602257,-
4172827,4173252,-
2416113,2416799,-
3160951,3161373,-
292060,292791,+
4095085,4096110,-
1240600,1240878,+
1929177,1929917,-
3851802,3852875,-
3337954,3338418,-
2004958,2005581,+
1990811,1991479,+
3999263,4000426,-
4236655,4238070,+
1949218,1950267,-
638272,638700,-
745812,746540,-
2798491,2798826,-
185045,185431,-
2187517,2189454,+
2341900,2343258,-
635778,636341,+
1861169,1861351,-
1208880,1209281,-
1295150,1295656,-
105305,106456,+
1573094,1574494,-
3772636,3773652,-
3674737,3675639,-
4509889,4510995,-
773175,774440,+
1423481,1426060,+
897698,898366,-
1114914,1115489,-
1277077,1279752,-
3427283,3428764,+
3557049,3557792,-
1584476,1585468,+
3457904,3459124,-
555486,556007,-
1249129,1249938,+
4163429,4164199,-
1349456,1349815,+
152829,155426,-
2552418,2553605,-
1826765,1828726,-
364971,365759,-
2325840,2327528,-
593964,594296,+
1309764,1310813,+
3578896,3579561,+
2050110,2051060,-
2828303,2828845,-
863401,864366,+
1355394,1356446,+
2524648,2524905,+
815403,815888,+
1863678,1864763,+
3410653,3411042,-
2252311,2253249,-
872167,873495,+
2267184,2268773,+
3107920,3108324,-
3430412,3430921,+
1740641,1741057,-
771585,771989,+
2584572,2585042,+
1687017,1687457,+
4330927,4332261,-
1348510,1349178,+
142779,143705,+
4521883,4522671,-
3176957,3178618,+
1375322,1376353,-
1190840,1191301,-
1096653,1097207,+
1804224,1805051,+
2155777,2157138,+
1330682,1331470,-
537087,538541,+
655088,655651,+
3655379,3658852,-
3060272,3061549,-
1034572,1036116,+
2226850,2227860,-
4023699,4025072,+
3272717,3273301,+
948104,950386,-
3749052,3750707,+
460905,461177,+
1177492,1178280,-
2006501,2007316,+
1743533,1744279,-
3020466,3022199,-
3122820,3123686,+
3141743,3142669,+
3897666,3898109,-
179791,180489,-
4532523,4534073,-
2801030,2801596,-
3554760,3556502,-
878808,879566,-
4212666,4213076,+
1115493,1116059,-
3643041,3644054,+
1152775,1153779,+
4409937,4410875,+
108279,110984,+
441003,442451,+
2414619,2415392,-
4092070,4093401,-
2615052,2616629,-
3298068,3298469,-
2943153,2946521,-
1756453,1757211,+
3347163,3347591,-
2810485,2811444,+
183799,184956,+
1128031,1128447,+
2484651,2485286,-
4231829,4232344,-
4494357,4496324,-
1867611,1868576,+
4128502,4129875,+
954485,955573,+
396093,397313,+
3370332,3372272,-
1049121,1050194,-
4232662,4232916,+
4283337,4284272,-
1128451,1128855,+
2173823,2174623,-
4357623,4357937,+
2696990,2698324,+
3215757,3217775,+
2125764,2126207,-
610775,610993,+
4553015,4553704,+
1951149,1952750,-
873542,874867,-
1912223,1912513,-
1002784,1003326,+
3197139,3198980,+
2249239,2250180,-
4491245,4491454,+
1269413,1270255,-
3027405,3027716,-
1563355,1564116,-
1880193,1881791,+
2819266,2821518,-
1884848,1885648,+
3407649,3408074,-
4038894,4040930,-
257313,257771,+
2403560,2404015,-
807214,808368,+
741076,742008,+
2468731,2470068,+
4288312,4289448,-
2801,3733,+
1463491,1467393,+
898366,899082,-
1362378,1363283,+
3480004,3480366,-
1059382,1059687,-
3515302,3515877,+
936260,937552,+
1699118,1699774,-
465066,466766,-
1481992,1482585,+
164730,167264,+
1855340,1855843,+
2918328,2919644,+
3351140,3352207,+
1292783,1293322,-
2386225,2386779,-
353113,354564,+
1523102,1524490,-
630419,631579,+
967505,967687,+
2654484,2655002,+
1011728,1012291,+
2542161,2542610,-
4018620,4021406,+
971151,972473,+
1432027,1434072,-
4505469,4506014,-
3596482,3599217,-
791606,791755,+
697207,698427,-
2834067,2834528,-
2339398,2339652,+
